,GEOID,NAME,RiskFactor1_percent,IncomePoverty_ratio,Total,Occupants_Above1,Occupants_Above1_point5,Married_Above65,NoSpouse_MaleHH_Above65,NoSpouse_FemaleHH_Above65,Living_Alone,RiskFactor3_percent,RiskFactor2_percent,LanguageBarrier_Total,RiskFactor4a_percent,EducationalBarrier_Total,RiskFactor4b_percent,Above16_Unemployed_Total,RiskFactor5_percent,Disability_Total,RiskFactor6_percent,Total_Uninsured,RiskFactor7_percent,pop_64above_total,RiskFactor8_percent
481,17031310500,"Census Tract 3105, Cook County, Illinois",24,2.068169399,496,0,0,19,16,16,88,0,28.02419355,65,13.1,310,27.24077329,25,2.2,183,12.3,356,23.9,52,3.48759222
482,17031310900,"Census Tract 3109, Cook County, Illinois",29.3,1.909335155,1688,139,12,194,0,14,300,8.94549763,30.09478673,329,19.5,1224,31.19266055,239,5.9,385,7.4,676,13,322,6.174496644
483,17031843800,"Census Tract 8438, Cook County, Illinois",36.8,1.641256831,683,12,0,21,10,5,314,1.756954612,51.24450952,17,2.5,154,13.06191688,193,15.3,258,17,143,9.4,117,7.697368421
484,17031843900,"Census Tract 8439, Cook County, Illinois",40.4,1.504007286,1935,10,56,43,0,140,1155,3.410852713,69.14728682,76,3.9,423,14.25202156,98,3.3,803,23.4,372,10.8,192,5.597667638
485,17031980100,"Census Tract 9801, Cook County, Illinois",NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
486,17031980000,"Census Tract 9800, Cook County, Illinois",NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
487,17031990000,"Census Tract 9900, Cook County, Illinois",NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
488,17031807700,"Census Tract 8077, Cook County, Illinois",33.1,2.201183971,2119,103,12,239,0,37,796,5.427088249,50.5899009,505,23.8,431,10.5147597,70,1.7,617,11.8,482,9.2,427,8.167559296
489,17031390400,"Census Tract 3904, Cook County, Illinois",49.2,1.163615665,1549,26,0,44,0,25,1066,1.67850226,73.27307941,0,0,246,11.21751026,248,11.2,522,20.2,93,3.6,268,10.37955074
490,17031420100,"Census Tract 4201, Cook County, Illinois",60.4,0.838387978,771,5,7,27,0,45,364,1.556420233,56.54993515,0,0,166,13.53996737,162,12.8,380,24.5,133,8.6,66,4.263565891
491,17031420400,"Census Tract 4204, Cook County, Illinois",61.1,0.62276867,696,0,4,21,5,0,472,0.574712644,71.55172414,49,7,121,12.22222222,86,8.5,235,20.6,123,10.8,75,6.567425569
492,17031431200,"Census Tract 4312, Cook County, Illinois",18.8,2.530054645,1117,0,0,73,7,130,456,0,59.62399284,0,0,172,7.641048423,191,8.2,272,10.1,149,5.5,151,5.600890208
493,17031460500,"Census Tract 4605, Cook County, Illinois",17.9,2.721083789,2450,17,19,218,112,94,928,1.469387755,55.18367347,0,0,300,6.240898689,259,5.2,686,11.6,175,3,286,4.856512141
494,17031480200,"Census Tract 4802, Cook County, Illinois",19.6,2.142941712,510,0,16,13,14,71,221,3.137254902,62.54901961,0,0,109,11.01010101,80,8,226,19.7,87,7.6,84,7.329842932
495,17031490500,"Census Tract 4905, Cook County, Illinois",22.9,2.422131148,722,0,0,69,18,60,197,0,47.64542936,0,0,140,8.827238335,199,11.8,209,10.2,193,9.5,134,6.565409113
496,17031490600,"Census Tract 4906, Cook County, Illinois",24.1,1.692896175,547,0,7,56,0,76,188,1.279707495,58.50091408,7,1.3,182,14.82084691,111,8.2,306,20.9,93,6.4,71,4.849726776
497,17031490800,"Census Tract 4908, Cook County, Illinois",28.9,1.82996357,1452,9,0,103,138,84,442,0.619834711,52.82369146,13,0.9,327,10.10506799,511,14.7,722,18,299,7.5,247,6.165751373
498,17031500200,"Census Tract 5002, Cook County, Illinois",40,1.430327869,832,9,36,17,14,39,322,5.408653846,47.11538462,0,0,202,13.7883959,293,19.2,287,13.6,123,5.8,44,2.089268756
499,17031833900,"Census Tract 8339, Cook County, Illinois",43.5,1.46798725,818,40,0,56,0,24,151,4.88997555,28.2396088,161,19.7,403,23.17423807,165,9.2,263,9.9,331,12.5,76,2.867924528
500,17031834000,"Census Tract 8340, Cook County, Illinois",38.4,2.086612022,1168,17,9,7,16,184,370,2.226027397,49.40068493,0,0,388,16.60958904,210,8.9,332,10.7,168,5.4,168,5.412371134
501,17031834200,"Census Tract 8342, Cook County, Illinois",21.9,2.98082878,1786,56,0,94,18,64,470,3.13549832,36.17021277,10,0.6,230,6.719252118,229,6.3,464,9.4,302,6.1,167,3.398453398
502,17031834300,"Census Tract 8343, Cook County, Illinois",35,1.936111111,2607,0,38,222,23,133,1272,1.457614116,63.29113924,19,0.7,481,9.602715113,404,7.8,1140,19.1,237,4,452,7.558528428
503,17031834400,"Census Tract 8344, Cook County, Illinois",31.8,2.520081967,1693,107,0,17,0,35,669,6.32014176,42.58712345,13,0.8,398,12.32198142,284,8.4,605,13.6,160,3.6,125,2.817218842
504,17031834500,"Census Tract 8345, Cook County, Illinois",42.3,1.491621129,469,13,0,4,5,7,207,2.771855011,47.54797441,15,3.2,107,14.04199475,97,11.9,155,14,129,11.7,40,3.619909502
505,17031834600,"Census Tract 8346, Cook County, Illinois",46.7,1.258242259,831,11,0,32,33,50,500,1.323706378,74.00722022,0,0,294,20.89552239,128,9.1,491,29.2,146,8.7,190,11.30279595
506,17031834700,"Census Tract 8347, Cook County, Illinois",53.5,1.053051002,518,0,0,39,0,19,206,0,50.96525097,3,0.6,275,27.22772277,131,12.7,327,26,144,11.4,78,6.200317965
507,17031834800,"Census Tract 8348, Cook County, Illinois",61.8,0.84863388,714,0,0,11,17,52,371,0,63.16526611,7,1,247,18.44660194,196,14,500,31.5,257,16.2,132,8.307111391
508,17031834900,"Census Tract 8349, Cook County, Illinois",67.8,0.797905282,677,14,10,8,6,46,373,3.545051699,63.95864106,0,0,376,33.36291038,156,12.9,248,17.2,54,3.7,73,5.058905059
509,17031835000,"Census Tract 8350, Cook County, Illinois",44.3,1.268169399,1990,101,0,69,80,51,787,5.075376884,49.59798995,129,6.5,815,20.38009502,598,14.3,707,12.7,651,11.7,323,5.783348254
510,17031835100,"Census Tract 8351, Cook County, Illinois",24.8,1.909744991,1280,69,9,48,0,26,261,6.09375,26.171875,174,13.6,1400,39.21568627,227,6,513,10.2,728,14.4,231,4.576976422
511,17031835200,"Census Tract 8352, Cook County, Illinois",11.6,2.317850638,666,25,5,40,0,6,206,4.504504505,37.83783784,106,15.9,399,24.6448425,108,6.6,274,13.7,213,10.7,132,6.623181134
512,17031835500,"Census Tract 8355, Cook County, Illinois",53.1,1.089344262,698,21,0,24,17,39,380,3.008595989,65.9025788,15,2.1,240,20.33898305,137,11.6,339,23.6,143,10,192,13.38912134
513,17031835600,"Census Tract 8356, Cook County, Illinois",61.2,1.073360656,430,17,0,16,15,27,231,3.953488372,67.20930233,7,1.6,141,18.90080429,71,9.5,222,24.8,21,2.3,194,21.65178571
514,17031835700,"Census Tract 8357, Cook County, Illinois",0,2.27140255,129,17,0,0,0,0,15,13.17829457,11.62790698,0,0,41,20.5,45,20.8,21,4.8,0,0,0,0
515,17031835800,"Census Tract 8358, Cook County, Illinois",19,3.04845173,656,31,0,31,0,1,302,4.725609756,50.91463415,9,1.4,196,16,151,12.2,192,11,73,4.2,91,5.217889908
516,17031835900,"Census Tract 8359, Cook County, Illinois",52.9,0.917076503,1531,0,0,0,0,82,865,0,61.85499673,19,1.2,418,17.6371308,175,7.2,966,31,96,3.1,139,4.466580977
517,17031836000,"Census Tract 8360, Cook County, Illinois",30.8,2.981010929,976,40,0,7,20,33,319,4.098360656,38.83196721,11,1.1,79,3.977844914,230,11.1,295,10.4,195,6.9,48,1.699716714
518,17031310800,"Census Tract 3108, Cook County, Illinois",21.5,2.550591985,1458,6,15,86,0,24,449,1.440329218,38.34019204,272,18.7,1070,30.78250863,103,2.8,436,9.9,1079,24.4,171,3.867903189
519,17031330200,"Census Tract 3302, Cook County, Illinois",27.1,3.706238616,1870,0,3,157,13,11,906,0.160427807,58.12834225,141,7.5,222,7.751396648,39,1.3,365,10.2,222,6.2,288,8.00222284
520,17031340500,"Census Tract 3405, Cook County, Illinois",52,1.086247723,851,53,31,165,11,0,438,9.870740306,72.15041128,316,37.1,382,26.30853994,73,5,286,18,68,4.3,259,16.27906977
521,17031351500,"Census Tract 3515, Cook County, Illinois",56.7,0.739981785,344,5,11,0,0,0,174,4.651162791,50.58139535,7,2,57,9.018987342,79,12.4,148,20.2,16,2.2,25,3.41997264
522,17031390300,"Census Tract 3903, Cook County, Illinois",55.7,1.022358834,1540,35,27,16,0,10,968,4.025974026,64.54545455,0,0,240,11.23069724,343,15.8,321,11.3,159,5.6,169,5.67114094
523,17031320400,"Census Tract 3204, Cook County, Illinois",12.1,7.693897996,687,11,16,59,0,0,372,3.930131004,62.73653566,26,3.8,8,0.258899676,159,5.1,225,7.1,293,9.3,106,3.365079365
524,17031020500,"Census Tract 205, Cook County, Illinois",26.5,2.045810565,2094,229,67,146,16,60,496,14.1356256,34.28844317,620,29.6,1552,29.74319663,427,8,574,8.8,1190,18.2,305,4.501845018
525,17031031800,"Census Tract 318, Cook County, Illinois",9,3.859653916,978,6,24,34,4,0,449,3.067484663,49.79550102,7,0.7,54,3.381340013,51,3.1,125,6.6,131,6.9,43,2.276336686
526,17031750300,"Census Tract 7503, Cook County, Illinois",7.2,4.58082878,966,0,0,107,19,19,255,0,41.40786749,5,0.5,36,1.95971693,25,1.3,154,6.1,44,1.7,172,6.809184481
527,17031750400,"Census Tract 7504, Cook County, Illinois",19.3,4.431010929,1201,0,0,128,0,71,358,0,46.37801832,0,0,82,3.375874846,144,5.8,250,8.1,131,4.2,152,4.909560724
528,17031770500,"Census Tract 7705, Cook County, Illinois",21,1.897222222,1053,146,29,46,0,27,193,16.61918329,25.26115859,204,19.4,953,38.42741935,57,2.1,264,6.6,898,22.3,81,2.009925558
529,17031800400,"Census Tract 8004, Cook County, Illinois",7.4,11.38438069,1203,0,0,257,0,0,178,0,36.159601,10,0.8,48,2.004175365,36,1.4,110,3,6,0.2,289,7.946109431
530,17031801607,"Census Tract 8016.07, Cook County, Illinois",9.8,4.317304189,2054,38,0,413,11,35,455,1.850048685,44.49853944,206,10,187,4.538834951,66,1.5,437,8.4,316,6.1,516,9.915449654
531,17031030103,"Census Tract 301.03, Cook County, Illinois",21.2,2.640482696,885,0,0,9,15,8,558,0,66.66666667,82,9.3,68,3.212092584,119,5.6,201,9,91,4.1,42,1.873327386
532,17031030101,"Census Tract 301.01, Cook County, Illinois",27.4,2.195218579,2035,69,125,141,0,15,1038,9.533169533,58.67321867,433,21.3,299,9.30304916,162,4.9,422,10.8,397,10.2,211,5.395039632
533,17031030104,"Census Tract 301.04, Cook County, Illinois",39.2,1.638797814,1050,0,53,29,0,86,613,5.047619048,69.33333333,50,4.8,168,5.101730944,207,6.2,345,10.1,315,9.2,81,2.374670185
534,17031030601,"Census Tract 306.01, Cook County, Illinois",33.7,1.587477231,1701,0,308,162,0,41,909,18.10699588,65.37330982,496,29.2,581,19.76190476,53,1.8,453,14.3,375,11.8,208,6.20339994
535,17031030603,"Census Tract 306.03, Cook County, Illinois",32.7,1.915255009,1470,6,83,0,52,0,873,6.054421769,62.92517007,239,16.3,138,6.506364922,52,2.5,230,9.5,356,14.8,109,4.522821577
536,17031030604,"Census Tract 306.04, Cook County, Illinois",31.7,2.163023679,2362,53,90,86,18,15,1473,6.054191363,67.40050804,290,12.3,188,5.540819334,85,2.5,547,14.5,321,8.5,364,9.673133138
537,17031030701,"Census Tract 307.01, Cook County, Illinois",29.3,1.79708561,906,10,55,26,15,0,571,7.174392936,67.54966887,89,9.8,189,12.61682243,72,4.8,204,13.8,140,9.5,114,7.015384615
538,17031030702,"Census Tract 307.02, Cook County, Illinois",24.4,2.654781421,1473,10,66,123,5,6,910,5.159538357,70.87576375,111,7.5,70,3.39311682,54,2.6,277,12.5,127,5.7,314,14.20171868
539,17031030703,"Census Tract 307.03, Cook County, Illinois",39.4,1.983287796,1808,5,0,145,0,0,990,0.276548673,62.77654867,298,16.5,356,12.66903915,55,1.9,496,16.8,216,7.3,231,7.83847981
540,17031030706,"Census Tract 307.06, Cook County, Illinois",23.3,1.981420765,1967,0,44,65,0,14,1339,2.236908998,72.08947636,192,9.8,113,4.278682317,169,6.4,621,21.8,341,12,177,6.221441125
541,17031040201,"Census Tract 402.01, Cook County, Illinois",11.2,3.345856102,2994,0,40,155,61,39,1047,1.336005344,43.48697395,175,5.8,460,8.078679312,78,1.4,533,7.8,306,4.5,267,3.918403287
542,17031040202,"Census Tract 402.02, Cook County, Illinois",23.4,2.156967213,2963,62,45,172,0,64,1104,3.61120486,45.22443469,559,18.9,773,12.63691352,305,4.9,563,7.6,1350,18.1,324,4.244170815
543,17031040401,"Census Tract 404.01, Cook County, Illinois",6.3,4.786930783,1267,19,0,110,0,10,303,1.499605367,33.38595107,44,3.5,153,5.610561056,137,5,210,6.5,167,5.1,145,4.461538462
544,17031061901,"Census Tract 619.01, Cook County, Illinois",19,3.000091075,2234,0,70,46,0,21,1367,3.133393017,64.18979409,56,2.5,54,1.660006148,83,2.6,158,4.5,141,4,139,3.980526919
545,17031061902,"Census Tract 619.02, Cook County, Illinois",14.5,3.496903461,2841,22,21,212,0,0,1604,1.513551566,63.92115452,239,8.4,33,0.744920993,257,5.8,502,10.5,610,12.8,443,9.308678294
546,17031031501,"Census Tract 315.01, Cook County, Illinois",40.8,1.681102004,1916,11,129,193,0,43,822,7.306889353,55.21920668,577,30.1,700,18.7416332,104,2.7,960,21.5,472,10.6,294,6.571300849
547,17031031502,"Census Tract 315.02, Cook County, Illinois",48.6,1.293397086,2375,90,97,66,28,53,1338,7.873684211,62.52631579,414,17.4,553,14.49161426,95,2.4,745,16.2,782,17,140,3.025064823
548,17031040402,"Census Tract 404.02, Cook County, Illinois",6.4,3.98356102,2551,54,0,16,0,39,1035,2.116816935,42.72834183,16,0.6,40,0.959002637,94,2.3,246,4.8,226,4.4,71,1.377570819
549,17031070101,"Census Tract 701.01, Cook County, Illinois",18.9,3.451912568,2516,31,0,60,0,17,1612,1.232114467,67.13036566,68,2.7,35,1.007484168,201,5.8,307,7.9,174,4.5,289,7.438867439
550,17031063301,"Census Tract 633.01, Cook County, Illinois",24.4,2.748679417,1865,0,7,39,0,11,1273,0.375335121,70.9383378,162,8.7,51,2.015810277,20,0.8,289,10.6,44,1.6,182,6.654478976
551,17031063303,"Census Tract 633.03, Cook County, Illinois",17.8,4.200819672,905,0,12,96,0,13,639,1.325966851,82.6519337,6,0.7,6,0.495867769,28,2.3,325,26.1,20,1.6,154,12.38938053
552,17031063302,"Census Tract 633.02, Cook County, Illinois",9.4,3.717577413,2736,18,98,101,0,0,1816,4.239766082,70.06578947,69,2.5,0,0,25,0.7,146,3.7,186,4.7,172,4.335770103
553,17031807400,"Census Tract 8074, Cook County, Illinois",18.1,2.875045537,2205,78,18,336,0,17,251,4.353741497,27.39229025,294,13.3,620,12.16879293,84,1.6,495,7.1,827,11.9,347,4.984199943
554,17031807600,"Census Tract 8076, Cook County, Illinois",20.2,2.942850638,2016,63,0,394,19,130,345,3.125,44.04761905,361,17.9,791,15.38311941,141,2.7,930,14.9,498,8,596,9.569685292
555,17031807900,"Census Tract 8079, Cook County, Illinois",10.7,4.591666667,1406,59,0,284,24,10,325,4.196301565,45.73257468,61,4.3,332,10.34590215,47,1.4,392,9.6,185,4.5,481,11.75177132
556,17031808001,"Census Tract 8080.01, Cook County, Illinois",11.9,4.616757741,1244,35,0,337,0,22,251,2.813504823,49.03536977,164,13.2,313,10.53517334,62,2,457,12.4,271,7.3,348,9.423233144
557,17031808100,"Census Tract 8081, Cook County, Illinois",27.1,2.279007286,1536,20,0,250,0,69,715,1.302083333,67.31770833,187,12.2,375,11.11111111,47,1.4,786,26.2,123,4.1,515,13.97178513
558,17031818600,"Census Tract 8186, Cook County, Illinois",9,4.125091075,1933,0,0,227,48,29,506,0,41.90377651,26,1.3,295,7.934373319,196,5,448,9,215,4.3,327,6.595401372
559,17031819700,"Census Tract 8197, Cook County, Illinois",6.4,7.709744991,1854,0,7,338,0,21,295,0.377562028,35.27508091,49,2.6,84,2.159938287,119,2.9,314,5.6,49,0.9,364,6.435643564
560,17031819802,"Census Tract 8198.02, Cook County, Illinois",10.5,6.98510929,931,0,0,155,0,24,202,0,40.92373792,10,1.1,64,3.415154749,4,0.2,161,6.2,45,1.7,177,6.844547564
561,17031820103,"Census Tract 8201.03, Cook County, Illinois",13.6,3.25992714,1465,9,0,130,7,40,329,0.614334471,34.53924915,49,3.3,367,11.10438729,63,1.9,331,8.2,296,7.4,227,5.296313579
562,17031820700,"Census Tract 8207, Cook County, Illinois",16.7,2.971630237,2251,102,0,88,102,49,565,4.531319414,35.71745891,151,6.7,968,19.90540818,86,1.7,809,12.2,544,8.2,337,5.045665519
563,17031822701,"Census Tract 8227.01, Cook County, Illinois",23.3,2.518806922,1984,62,0,164,19,87,939,3.125,60.9375,234,11.8,221,6.258850184,187,5.2,498,11,428,9.5,274,6.056587091
564,17031823001,"Census Tract 8230.01, Cook County, Illinois",20.3,2.23287796,2511,114,10,264,0,0,954,4.938271605,48.50657109,116,4.6,517,10.63129755,283,5.7,480,7.9,844,13.9,376,5.78817734
565,17031823002,"Census Tract 8230.02, Cook County, Illinois",19.3,2.367714026,2211,40,0,175,16,20,628,1.809136137,37.94663048,249,11.3,393,8.349267049,97,2,602,10.1,1002,16.8,282,4.714930614
566,17031823101,"Census Tract 8231.01, Cook County, Illinois",23.1,2.335974499,1630,57,0,162,0,42,497,3.496932515,43.00613497,114,7,388,11.72559686,169,4.9,535,12.2,521,11.9,258,5.890410959
567,17031823302,"Census Tract 8233.02, Cook County, Illinois",18.8,2.641029144,2441,107,0,154,17,18,1013,4.383449406,49.24211389,18,0.7,440,10.12891344,270,5.9,687,11.9,745,12.9,325,5.616035943
568,17031823703,"Census Tract 8237.03, Cook County, Illinois",23.8,2.52226776,3087,88,56,146,57,16,862,4.664723032,35.01781665,636,20.6,1244,20.17515407,381,5.7,1120,13,1164,13.5,362,4.188845175
569,17031823704,"Census Tract 8237.04, Cook County, Illinois",9.3,4.155282332,1241,51,0,157,11,58,170,4.109589041,31.9097502,130,10.5,294,9.836065574,141,4.5,366,9.3,186,4.7,211,5.37990821
570,17031400800,"Census Tract 4008, Cook County, Illinois",70.7,0.863114754,1033,9,0,0,0,20,546,0.87124879,54.79186834,0,0,482,27.73302647,232,12.8,496,20.2,102,4.2,89,3.629690049
571,17031410800,"Census Tract 4108, Cook County, Illinois",39.5,1.749180328,1731,0,9,53,0,60,1107,0.519930676,70.47949162,217,12.5,67,2.62745098,54,2.1,341,11.8,285,9.8,164,5.659075224
572,17031420300,"Census Tract 4203, Cook County, Illinois",43.1,1.67208561,717,5,13,14,0,20,336,2.510460251,51.60390516,33,4.6,77,3.177878663,238,9.6,198,7.2,149,5.4,57,2.059248555
573,17031430200,"Census Tract 4302, Cook County, Illinois",53.5,1.044307832,2375,45,15,157,67,65,1405,2.526315789,71.32631579,54,2.3,390,9.796533534,494,12.3,530,10.9,516,10.6,414,8.513263418
574,17031430500,"Census Tract 4305, Cook County, Illinois",66.2,0.851183971,1609,73,28,42,9,87,802,6.277190802,58.42137974,42,2.6,479,18.9178515,312,11.7,486,14,247,7.1,120,3.447285263
575,17031431400,"Census Tract 4314, Cook County, Illinois",45.6,1.376593807,3415,73,99,16,28,72,2040,5.036603221,63.13323572,36,1.1,619,11.1270897,509,8.9,1272,19.8,639,10,319,4.607163489
576,17031440700,"Census Tract 4407, Cook County, Illinois",25.8,1.821493625,564,0,0,47,0,40,211,0,52.83687943,0,0,100,8.019246191,137,10.6,364,24.8,222,15.1,105,7.147719537
577,17031470100,"Census Tract 4701, Cook County, Illinois",46.4,1.3143898,888,0,8,75,0,58,465,0.900900901,67.34234234,23,2.6,291,16.73375503,201,11.4,559,27.9,311,15.5,155,7.726819541
578,17031480100,"Census Tract 4801, Cook County, Illinois",26.4,2.732240437,954,0,0,80,11,83,423,0,62.57861635,12,1.3,104,5.701754386,84,4.5,323,14.9,214,9.8,134,6.16091954
579,17031491100,"Census Tract 4911, Cook County, Illinois",34.8,1.947313297,1388,28,0,175,20,176,451,2.017291066,59.22190202,0,0,626,17.65867419,260,7,813,20.4,194,4.9,354,8.317669173
580,17031491300,"Census Tract 4913, Cook County, Illinois",32.6,1.605191257,613,37,3,73,15,61,124,6.525285481,44.53507341,0,0,362,22.08663819,156,9.1,254,10.9,349,15,159,6.832831972
581,17031510100,"Census Tract 5101, Cook County, Illinois",33.5,1.998269581,1030,0,4,85,0,84,251,0.388349515,40.77669903,236,22.9,817,33.7742869,322,12.5,478,14.4,414,12.5,160,4.812030075
582,17031520100,"Census Tract 5201, Cook County, Illinois",17.3,2.6428051,519,15,4,43,13,46,62,3.66088632,31.59922929,106,20.4,590,40.52197802,54,3.7,231,11.5,236,11.8,70,3.498250875
583,17031530100,"Census Tract 5301, Cook County, Illinois",35.2,1.693989071,750,13,13,36,12,38,244,3.466666667,44,81,10.8,599,34.80534573,251,13.7,381,16.8,283,12.5,77,3.40256297
584,17031530200,"Census Tract 5302, Cook County, Illinois",33.4,1.722632058,1372,61,9,181,44,136,429,5.102040816,57.58017493,0,0,822,25.30009234,453,13.5,644,14.7,500,11.4,252,5.740318907
585,17031560100,"Census Tract 5601, Cook County, Illinois",25.8,2.818989071,356,31,0,44,17,6,99,8.707865169,46.62921348,88,24.7,326,27.46419545,56,4.5,86,6.9,125,10,152,10.12658228
586,17031580100,"Census Tract 5801, Cook County, Illinois",24.7,1.992258652,860,35,14,46,14,27,219,5.697674419,35.58139535,272,31.6,497,24.76332835,107,5.1,154,5.7,388,14.4,154,5.707931801
587,17031580600,"Census Tract 5806, Cook County, Illinois",24.3,2.080327869,1481,108,38,80,16,23,311,9.858203916,29.03443619,282,19,1148,29.55715757,373,9.3,272,5.3,794,15.3,199,3.842440626
588,17031590500,"Census Tract 5905, Cook County, Illinois",20.3,3.062386157,651,0,19,48,0,28,230,2.91858679,47.00460829,120,18.4,307,19.3324937,109,6.6,292,15.7,181,9.7,82,4.396782842
589,17031600400,"Census Tract 6004, Cook County, Illinois",32.8,1.720673953,1613,76,40,165,0,57,482,7.191568506,43.64538128,456,28.3,651,18.52589641,218,6.1,460,11,474,11.3,258,6.160458453
590,17031816401,"Census Tract 8164.01, Cook County, Illinois",14.9,2.361111111,1372,92,40,142,7,0,214,9.620991254,26.45772595,367,26.7,1240,34.07529541,57,1.5,275,5.3,1349,26,149,2.873119938
591,17031816800,"Census Tract 8168, Cook County, Illinois",18.5,2.786520947,1933,44,0,211,32,0,607,2.276254527,43.97309881,76,3.9,731,17.39647787,197,4.5,733,13.9,420,8,381,7.22001137
592,17031816900,"Census Tract 8169, Cook County, Illinois",13.3,2.819808743,1756,120,2,139,50,134,357,6.9476082,38.72437358,117,6.7,823,18.00875274,306,6.6,486,8,572,9.5,338,5.594174115
593,17031351100,"Census Tract 3511, Cook County, Illinois",75.9,0.524726776,940,18,4,18,16,27,204,2.340425532,28.19148936,5,0.5,174,13.7332281,361,27.8,257,10.6,206,8.5,49,2.026468156
